time="2024-03-19T07:20:57.410" level=info msg="Starting kbench..."
time="2024-03-19T07:20:57.412" level=info msg="Created a new Pod manager."
time="2024-03-19T07:20:57.428" level=warning msg="Fail to create namespace kbench-pod-namespace, namespaces \"kbench-pod-namespace\" already exists"
time="2024-03-19T07:34:14.804" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:34:14.804" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:34:14.804" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:34:17.920" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:34:17.920" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:34:17.920" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:34:21.045" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:34:21.045" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:34:21.045" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:34:24.170" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:34:24.170" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:34:24.170" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:34:27.305" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:34:27.305" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:34:27.305" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:34:30.426" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:34:30.426" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:34:30.426" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:34:33.548" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:34:33.548" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:34:33.548" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:34:36.678" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:34:36.678" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:34:36.678" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:34:39.799" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:34:39.800" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:34:39.800" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:34:42.927" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:34:42.927" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:34:42.927" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:34:46.054" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:34:46.054" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:34:46.054" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:34:49.182" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:34:49.182" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:34:49.182" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:34:52.304" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:34:52.304" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:34:52.304" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:34:55.439" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:34:55.439" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:34:55.439" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:34:58.558" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:34:58.558" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:34:58.558" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:35:01.688" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:35:01.688" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:35:01.688" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:35:04.816" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:35:04.816" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:35:04.816" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:35:07.942" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:35:07.942" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:35:07.942" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:35:11.059" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:35:11.059" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:35:11.059" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:35:14.177" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:35:14.177" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:35:14.177" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:35:17.310" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:35:17.310" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:35:17.310" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:35:20.424" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:35:20.424" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:35:20.424" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:35:23.551" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:35:23.551" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:35:23.551" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:35:26.673" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:35:26.673" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:35:26.673" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:35:29.789" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:35:29.789" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:35:29.789" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:35:32.920" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:35:32.920" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:35:32.920" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:35:36.031" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:35:36.031" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:35:36.031" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:35:39.147" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:35:39.147" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:35:39.147" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:35:42.276" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:35:42.276" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:35:42.276" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:35:45.400" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:35:45.400" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:35:45.400" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:35:48.529" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:35:48.529" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:35:48.530" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:35:51.648" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:35:51.648" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:35:51.648" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:35:54.777" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:35:54.777" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:35:54.777" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:35:57.911" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:35:57.911" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:35:57.911" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:36:01.046" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:36:01.046" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:36:01.046" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:36:04.173" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:36:04.173" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:36:04.173" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:36:07.290" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:36:07.290" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:36:07.290" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:36:10.404" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:36:10.404" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:36:10.405" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:36:13.537" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:36:13.537" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:36:13.537" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:36:16.649" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:36:16.649" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:36:16.649" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:36:19.773" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:36:19.773" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:36:19.773" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:36:22.913" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:36:22.913" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:36:22.913" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:36:26.032" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:36:26.032" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:36:26.032" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:36:29.167" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:36:29.168" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:36:29.168" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:36:32.296" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:36:32.296" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:36:32.297" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:36:35.439" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:36:35.439" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:36:35.439" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:36:38.565" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:36:38.565" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:36:38.565" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:36:41.700" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:36:41.700" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:36:41.700" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:36:44.836" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:36:44.836" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:36:44.836" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:36:47.952" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:36:47.952" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:36:47.952" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:36:51.079" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:36:51.080" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:36:51.080" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:36:54.208" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:36:54.208" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:36:54.208" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:36:57.344" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:36:57.344" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:36:57.344" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:37:00.464" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:37:00.464" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:37:00.464" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:37:03.584" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:37:03.584" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:37:03.584" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:37:06.725" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:37:06.726" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:37:06.726" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:37:09.845" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:37:09.845" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:37:09.845" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:37:12.972" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:37:12.972" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:37:12.972" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:37:16.105" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:37:16.105" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:37:16.105" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:37:19.222" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:37:19.222" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:37:19.222" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:37:22.361" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:37:22.361" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:37:22.361" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:37:25.485" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:37:25.485" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:37:25.485" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:37:28.620" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:37:28.620" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:37:28.620" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:37:31.736" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:37:31.736" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:37:31.736" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:37:34.865" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:37:34.866" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:37:34.866" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:37:38.021" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:37:38.021" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:37:38.021" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:37:41.141" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:37:41.141" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:37:41.141" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:37:44.268" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:37:44.268" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:37:44.268" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:37:47.395" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:37:47.395" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:37:47.395" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:37:50.521" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:37:50.521" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:37:50.521" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:37:53.642" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:37:53.642" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:37:53.642" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:37:56.768" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:37:56.768" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:37:56.768" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:37:59.885" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:37:59.885" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:37:59.885" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:38:03.005" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:38:03.007" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:38:03.007" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:38:06.135" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:38:06.135" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:38:06.135" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
