time="2023-12-25T12:20:40.637" level=info msg="Starting kbench..."
time="2023-12-25T12:20:40.648" level=info msg="Created a new Pod manager."
time="2023-12-25T12:20:40.658" level=warning msg="Fail to create namespace kbench-pod-namespace, namespaces \"kbench-pod-namespace\" already exists"
time="2023-12-25T12:44:17.713" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:44:20.715" level=warning msg="Resource predicate not passed, pod is not running..."
time="2023-12-25T12:44:20.715" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:44:23.717" level=warning msg="Resource predicate not passed, pod is not running..."
time="2023-12-25T12:44:23.717" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:44:26.718" level=warning msg="Resource predicate not passed, pod is not running..."
time="2023-12-25T12:44:26.718" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:44:29.720" level=warning msg="Resource predicate not passed, pod is not running..."
time="2023-12-25T12:44:29.720" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:44:32.721" level=warning msg="Resource predicate not passed, pod is not running..."
time="2023-12-25T12:44:32.721" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:44:35.723" level=warning msg="Resource predicate not passed, pod is not running..."
time="2023-12-25T12:44:35.723" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:44:38.725" level=warning msg="Resource predicate not passed, pod is not running..."
time="2023-12-25T12:44:38.725" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:44:41.727" level=warning msg="Resource predicate not passed, pod is not running..."
time="2023-12-25T12:44:41.727" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:44:44.728" level=warning msg="Resource predicate not passed, pod is not running..."
time="2023-12-25T12:44:44.728" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:44:47.730" level=warning msg="Resource predicate not passed, pod is not running..."
time="2023-12-25T12:44:47.730" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:44:50.732" level=warning msg="Resource predicate not passed, pod is not running..."
time="2023-12-25T12:44:50.732" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:44:53.735" level=warning msg="Resource predicate not passed, pod is not running..."
time="2023-12-25T12:44:53.735" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:44:56.737" level=warning msg="Resource predicate not passed, pod is not running..."
time="2023-12-25T12:44:56.737" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:44:59.739" level=warning msg="Resource predicate not passed, pod is not running..."
time="2023-12-25T12:44:59.739" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:45:02.740" level=warning msg="Resource predicate not passed, pod is not running..."
time="2023-12-25T12:45:02.741" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:45:05.742" level=warning msg="Resource predicate not passed, pod is not running..."
time="2023-12-25T12:45:05.742" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:45:08.744" level=warning msg="Resource predicate not passed, pod is not running..."
time="2023-12-25T12:45:08.744" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:45:11.745" level=warning msg="Resource predicate not passed, pod is not running..."
time="2023-12-25T12:45:11.745" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:45:14.747" level=warning msg="Resource predicate not passed, pod is not running..."
time="2023-12-25T12:45:14.747" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:45:17.749" level=warning msg="Resource predicate not passed, pod is not running..."
time="2023-12-25T12:45:17.749" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:45:20.751" level=warning msg="Resource predicate not passed, pod is not running..."
time="2023-12-25T12:45:20.751" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:45:23.753" level=warning msg="Resource predicate not passed, pod is not running..."
time="2023-12-25T12:45:23.753" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:45:26.754" level=warning msg="Resource predicate not passed, pod is not running..."
time="2023-12-25T12:45:26.754" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:45:29.756" level=warning msg="Resource predicate not passed, pod is not running..."
time="2023-12-25T12:45:29.756" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:45:32.759" level=warning msg="Resource predicate not passed, pod is not running..."
time="2023-12-25T12:45:32.759" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:45:35.761" level=warning msg="Resource predicate not passed, pod is not running..."
time="2023-12-25T12:45:35.761" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:45:38.763" level=warning msg="Resource predicate not passed, pod is not running..."
time="2023-12-25T12:45:38.763" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:45:41.765" level=warning msg="Resource predicate not passed, pod is not running..."
time="2023-12-25T12:45:41.765" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:45:44.767" level=warning msg="Resource predicate not passed, pod is not running..."
time="2023-12-25T12:45:44.767" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:45:47.768" level=warning msg="Resource predicate not passed, pod is not running..."
time="2023-12-25T12:45:47.768" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:45:50.770" level=warning msg="Resource predicate not passed, pod is not running..."
time="2023-12-25T12:45:50.770" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:45:53.772" level=warning msg="Resource predicate not passed, pod is not running..."
time="2023-12-25T12:45:53.772" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:45:56.774" level=warning msg="Resource predicate not passed, pod is not running..."
time="2023-12-25T12:45:56.774" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:45:59.775" level=warning msg="Resource predicate not passed, pod is not running..."
time="2023-12-25T12:45:59.775" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:46:02.777" level=warning msg="Resource predicate not passed, pod is not running..."
time="2023-12-25T12:46:02.777" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:46:05.779" level=warning msg="Resource predicate not passed, pod is not running..."
time="2023-12-25T12:46:05.779" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:46:08.780" level=warning msg="Resource predicate not passed, pod is not running..."
time="2023-12-25T12:46:08.781" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:46:11.782" level=warning msg="Resource predicate not passed, pod is not running..."
time="2023-12-25T12:46:11.782" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:46:14.784" level=warning msg="Resource predicate not passed, pod is not running..."
time="2023-12-25T12:46:14.784" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:46:17.786" level=warning msg="Resource predicate not passed, pod is not running..."
time="2023-12-25T12:46:17.786" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:46:20.788" level=warning msg="Resource predicate not passed, pod is not running..."
time="2023-12-25T12:46:20.788" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:46:23.790" level=warning msg="Resource predicate not passed, pod is not running..."
time="2023-12-25T12:46:23.790" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:46:26.791" level=warning msg="Resource predicate not passed, pod is not running..."
time="2023-12-25T12:46:26.791" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:46:29.793" level=warning msg="Resource predicate not passed, pod is not running..."
time="2023-12-25T12:46:29.793" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:46:32.795" level=warning msg="Resource predicate not passed, pod is not running..."
time="2023-12-25T12:46:32.795" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:46:35.797" level=warning msg="Resource predicate not passed, pod is not running..."
time="2023-12-25T12:46:35.797" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:46:38.798" level=warning msg="Resource predicate not passed, pod is not running..."
time="2023-12-25T12:46:38.798" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:46:41.800" level=warning msg="Resource predicate not passed, pod is not running..."
time="2023-12-25T12:46:41.800" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:46:44.802" level=warning msg="Resource predicate not passed, pod is not running..."
time="2023-12-25T12:46:44.802" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:46:47.803" level=warning msg="Resource predicate not passed, pod is not running..."
time="2023-12-25T12:46:47.804" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:46:50.805" level=warning msg="Resource predicate not passed, pod is not running..."
time="2023-12-25T12:46:50.805" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:46:53.807" level=warning msg="Resource predicate not passed, pod is not running..."
time="2023-12-25T12:46:53.807" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:46:56.809" level=warning msg="Resource predicate not passed, pod is not running..."
time="2023-12-25T12:46:56.809" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:46:59.810" level=warning msg="Resource predicate not passed, pod is not running..."
time="2023-12-25T12:46:59.810" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:47:02.812" level=warning msg="Resource predicate not passed, pod is not running..."
time="2023-12-25T12:47:02.812" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:47:05.814" level=warning msg="Resource predicate not passed, pod is not running..."
time="2023-12-25T12:47:05.814" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:47:08.815" level=warning msg="Resource predicate not passed, pod is not running..."
time="2023-12-25T12:47:08.815" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:47:11.817" level=warning msg="Resource predicate not passed, pod is not running..."
time="2023-12-25T12:47:11.817" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:47:14.818" level=warning msg="Resource predicate not passed, pod is not running..."
time="2023-12-25T12:47:14.818" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:47:17.820" level=warning msg="Resource predicate not passed, pod is not running..."
time="2023-12-25T12:47:17.820" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:47:20.822" level=warning msg="Resource predicate not passed, pod is not running..."
time="2023-12-25T12:47:20.822" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:47:23.824" level=warning msg="Resource predicate not passed, pod is not running..."
time="2023-12-25T12:47:23.824" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:47:26.826" level=warning msg="Resource predicate not passed, pod is not running..."
time="2023-12-25T12:47:26.826" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:47:29.827" level=warning msg="Resource predicate not passed, pod is not running..."
time="2023-12-25T12:47:29.827" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:47:32.830" level=warning msg="Resource predicate not passed, pod is not running..."
time="2023-12-25T12:47:32.830" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:47:35.832" level=warning msg="Resource predicate not passed, pod is not running..."
time="2023-12-25T12:47:35.832" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:47:38.833" level=warning msg="Resource predicate not passed, pod is not running..."
time="2023-12-25T12:47:38.833" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:47:41.835" level=warning msg="Resource predicate not passed, pod is not running..."
time="2023-12-25T12:47:41.835" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:47:44.837" level=warning msg="Resource predicate not passed, pod is not running..."
time="2023-12-25T12:47:44.837" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:47:47.838" level=warning msg="Resource predicate not passed, pod is not running..."
time="2023-12-25T12:47:47.839" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:47:50.840" level=warning msg="Resource predicate not passed, pod is not running..."
time="2023-12-25T12:47:50.840" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:47:53.857" level=warning msg="Resource predicate not passed, pod is not running..."
time="2023-12-25T12:47:53.857" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:47:56.859" level=warning msg="Resource predicate not passed, pod is not running..."
time="2023-12-25T12:47:56.859" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:47:59.861" level=warning msg="Resource predicate not passed, pod is not running..."
time="2023-12-25T12:47:59.861" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:48:02.862" level=warning msg="Resource predicate not passed, pod is not running..."
time="2023-12-25T12:48:02.862" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:48:05.864" level=warning msg="Resource predicate not passed, pod is not running..."
time="2023-12-25T12:48:05.864" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:48:08.866" level=warning msg="Resource predicate not passed, pod is not running..."
time="2023-12-25T12:48:08.866" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:48:11.867" level=warning msg="Resource predicate not passed, pod is not running..."
time="2023-12-25T12:48:11.867" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:48:14.869" level=warning msg="Resource predicate not passed, pod is not running..."
time="2023-12-25T12:48:14.869" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:48:17.871" level=warning msg="Resource predicate not passed, pod is not running..."
time="2023-12-25T12:48:17.871" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:48:20.881" level=warning msg="Resource predicate not passed, pod is not running..."
time="2023-12-25T12:48:20.881" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:48:23.882" level=warning msg="Resource predicate not passed, pod is not running..."
time="2023-12-25T12:48:23.882" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:48:26.884" level=warning msg="Resource predicate not passed, pod is not running..."
time="2023-12-25T12:48:26.884" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:48:29.885" level=warning msg="Resource predicate not passed, pod is not running..."
time="2023-12-25T12:48:29.885" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:48:32.887" level=warning msg="Resource predicate not passed, pod is not running..."
time="2023-12-25T12:48:32.887" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:48:35.889" level=warning msg="Resource predicate not passed, pod is not running..."
time="2023-12-25T12:48:35.889" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:48:38.890" level=warning msg="Resource predicate not passed, pod is not running..."
time="2023-12-25T12:48:38.890" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:48:41.892" level=warning msg="Resource predicate not passed, pod is not running..."
time="2023-12-25T12:48:41.892" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:48:44.894" level=warning msg="Resource predicate not passed, pod is not running..."
time="2023-12-25T12:48:44.894" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:48:47.895" level=warning msg="Resource predicate not passed, pod is not running..."
time="2023-12-25T12:48:47.895" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:48:50.897" level=warning msg="Resource predicate not passed, pod is not running..."
time="2023-12-25T12:48:50.897" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:48:53.899" level=warning msg="Resource predicate not passed, pod is not running..."
time="2023-12-25T12:48:53.899" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:48:56.900" level=warning msg="Resource predicate not passed, object not found..."
time="2023-12-25T12:48:56.900" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:48:59.902" level=warning msg="Resource predicate not passed, object not found..."
time="2023-12-25T12:48:59.902" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:49:02.903" level=warning msg="Resource predicate not passed, object not found..."
time="2023-12-25T12:49:02.903" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:49:05.904" level=warning msg="Resource predicate not passed, object not found..."
time="2023-12-25T12:49:05.904" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:49:08.906" level=warning msg="Resource predicate not passed, object not found..."
time="2023-12-25T12:49:08.906" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:49:11.907" level=warning msg="Resource predicate not passed, object not found..."
time="2023-12-25T12:49:11.907" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:49:14.909" level=warning msg="Resource predicate not passed, object not found..."
time="2023-12-25T12:49:14.909" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:49:17.910" level=warning msg="Resource predicate not passed, object not found..."
time="2023-12-25T12:49:17.910" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:49:20.911" level=warning msg="Resource predicate not passed, object not found..."
time="2023-12-25T12:49:20.911" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:49:23.913" level=warning msg="Resource predicate not passed, object not found..."
time="2023-12-25T12:49:23.913" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:49:26.914" level=warning msg="Resource predicate not passed, object not found..."
time="2023-12-25T12:49:26.914" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:49:29.915" level=warning msg="Resource predicate not passed, object not found..."
time="2023-12-25T12:49:29.915" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:49:32.917" level=warning msg="Resource predicate not passed, object not found..."
time="2023-12-25T12:49:32.917" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:49:35.918" level=warning msg="Resource predicate not passed, object not found..."
time="2023-12-25T12:49:35.918" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:49:38.919" level=warning msg="Resource predicate not passed, object not found..."
time="2023-12-25T12:49:38.919" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:49:41.921" level=warning msg="Resource predicate not passed, object not found..."
time="2023-12-25T12:49:41.921" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:49:44.922" level=warning msg="Resource predicate not passed, object not found..."
time="2023-12-25T12:49:44.922" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:49:47.923" level=warning msg="Resource predicate not passed, object not found..."
time="2023-12-25T12:49:47.923" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:49:50.924" level=warning msg="Resource predicate not passed, object not found..."
time="2023-12-25T12:49:50.924" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:49:53.926" level=warning msg="Resource predicate not passed, object not found..."
time="2023-12-25T12:49:53.926" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:49:56.927" level=warning msg="Resource predicate not passed, object not found..."
time="2023-12-25T12:49:56.927" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:49:59.929" level=warning msg="Resource predicate not passed, object not found..."
time="2023-12-25T12:49:59.929" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:50:02.930" level=warning msg="Resource predicate not passed, object not found..."
time="2023-12-25T12:50:02.930" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:50:05.931" level=warning msg="Resource predicate not passed, object not found..."
time="2023-12-25T12:50:05.931" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:50:08.932" level=warning msg="Resource predicate not passed, object not found..."
time="2023-12-25T12:50:08.932" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:50:11.933" level=warning msg="Resource predicate not passed, object not found..."
time="2023-12-25T12:50:11.933" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:50:14.935" level=warning msg="Resource predicate not passed, object not found..."
time="2023-12-25T12:50:14.935" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:50:17.936" level=warning msg="Resource predicate not passed, object not found..."
time="2023-12-25T12:50:17.936" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:50:20.938" level=warning msg="Resource predicate not passed, object not found..."
time="2023-12-25T12:50:20.938" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:50:23.939" level=warning msg="Resource predicate not passed, object not found..."
time="2023-12-25T12:50:23.939" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:50:26.940" level=warning msg="Resource predicate not passed, object not found..."
time="2023-12-25T12:50:26.940" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:50:29.942" level=warning msg="Resource predicate not passed, object not found..."
time="2023-12-25T12:50:29.942" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:50:32.943" level=warning msg="Resource predicate not passed, object not found..."
time="2023-12-25T12:50:32.943" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:50:35.944" level=warning msg="Resource predicate not passed, object not found..."
time="2023-12-25T12:50:35.944" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:50:38.946" level=warning msg="Resource predicate not passed, object not found..."
time="2023-12-25T12:50:38.946" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:50:41.947" level=warning msg="Resource predicate not passed, object not found..."
time="2023-12-25T12:50:41.947" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:50:44.948" level=warning msg="Resource predicate not passed, object not found..."
time="2023-12-25T12:50:44.948" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:50:47.949" level=warning msg="Resource predicate not passed, object not found..."
time="2023-12-25T12:50:47.949" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:50:50.951" level=warning msg="Resource predicate not passed, object not found..."
time="2023-12-25T12:50:50.951" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:50:53.952" level=warning msg="Resource predicate not passed, object not found..."
time="2023-12-25T12:50:53.952" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:50:56.953" level=warning msg="Resource predicate not passed, object not found..."
time="2023-12-25T12:50:56.953" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T12:50:58.522" level=info msg="Terminating the run after receiving SIGTERM signal."
time="2023-12-25T19:14:42.898" level=info msg="Starting kbench..."
time="2023-12-25T19:14:42.903" level=info msg="Created a new Pod manager."
time="2023-12-25T19:14:42.913" level=warning msg="Fail to create namespace kbench-pod-namespace, namespaces \"kbench-pod-namespace\" already exists"
time="2023-12-25T19:14:42.914" level=info msg="Performing pod actions in operation 0"
time="2023-12-25T19:14:42.914" level=info msg="Waiting all threads to finish on the current operation"
time="2023-12-25T19:14:42.929" level=info msg="Sleep 100000 mili-seconds after CREATE action"
time="2023-12-25T19:14:42.934" level=info msg="Sleep 100000 mili-seconds after CREATE action"
time="2023-12-25T19:14:42.934" level=info msg="Sleep 100000 mili-seconds after CREATE action"
time="2023-12-25T19:16:22.934" level=info msg="One operation completed. Continue to run the next..."
time="2023-12-25T19:16:23.068" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2023-12-25T19:16:23.068" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2023-12-25T19:16:23.068" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T19:16:26.177" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2023-12-25T19:16:26.177" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2023-12-25T19:16:26.177" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T19:16:29.322" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2023-12-25T19:16:29.322" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2023-12-25T19:16:29.322" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T19:16:32.427" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2023-12-25T19:16:32.427" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2023-12-25T19:16:32.427" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T19:16:35.543" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2023-12-25T19:16:35.543" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2023-12-25T19:16:35.543" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T19:16:38.661" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2023-12-25T19:16:38.661" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2023-12-25T19:16:38.661" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T19:16:42.975" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2023-12-25T19:16:42.975" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2023-12-25T19:16:42.975" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T19:16:46.094" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2023-12-25T19:16:46.095" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2023-12-25T19:16:46.095" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T19:16:49.197" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2023-12-25T19:16:49.197" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2023-12-25T19:16:49.197" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T19:16:53.100" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
