time="2024-03-04T15:45:45.595" level=info msg="Starting kbench..."
time="2024-03-04T15:45:45.603" level=info msg="Created a new Pod manager."
time="2024-03-04T15:45:45.609" level=warning msg="Fail to create namespace kbench-pod-namespace, namespaces \"kbench-pod-namespace\" already exists"
time="2024-03-04T16:00:42.913" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T16:00:42.913" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T16:00:42.913" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T16:00:46.008" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T16:00:46.008" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T16:00:46.008" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T16:00:49.104" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T16:00:49.104" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T16:00:49.104" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T16:00:52.194" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T16:00:52.194" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T16:00:52.194" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T16:00:55.289" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T16:00:55.289" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T16:00:55.289" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T16:00:58.391" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T16:00:58.391" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T16:00:58.391" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T16:01:01.486" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T16:01:01.486" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T16:01:01.486" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T16:01:04.581" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T16:01:04.581" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T16:01:04.581" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T16:01:07.681" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T16:01:07.681" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T16:01:07.681" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T16:01:10.774" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T16:01:10.774" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T16:01:10.774" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T16:01:13.868" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T16:01:13.868" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T16:01:13.868" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T16:01:16.972" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T16:01:16.972" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T16:01:16.972" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T16:01:20.074" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T16:01:20.074" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T16:01:20.074" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T16:01:23.171" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T16:01:23.171" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T16:01:23.171" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T16:01:26.264" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T16:01:26.264" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T16:01:26.265" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T16:01:29.368" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T16:01:29.368" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T16:01:29.368" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T16:01:32.460" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T16:01:32.460" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T16:01:32.460" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T16:01:35.556" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T16:01:35.556" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T16:01:35.556" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T16:01:38.650" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T16:01:38.650" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T16:01:38.650" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T16:01:41.748" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T16:01:41.748" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T16:01:41.748" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T16:01:44.853" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T16:01:44.853" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T16:01:44.853" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T16:01:47.946" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T16:01:47.946" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T16:01:47.946" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T16:01:51.047" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T16:01:51.047" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T16:01:51.047" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T16:01:54.146" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T16:01:54.147" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T16:01:54.147" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T16:01:57.240" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T16:01:57.240" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T16:01:57.240" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T16:02:00.331" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T16:02:00.331" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T16:02:00.331" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T16:02:03.422" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T16:02:03.422" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T16:02:03.422" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T16:02:06.509" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T16:02:06.509" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T16:02:06.509" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T16:02:09.603" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T16:02:09.603" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T16:02:09.603" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T16:02:12.718" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T16:02:12.718" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T16:02:12.718" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T16:02:15.812" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T16:02:15.812" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T16:02:15.812" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T16:02:18.904" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T16:02:18.904" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T16:02:18.904" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T16:02:22.001" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T16:02:22.001" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T16:02:22.001" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T16:02:25.095" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T16:02:25.095" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T16:02:25.095" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T16:02:28.190" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T16:02:28.190" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T16:02:28.190" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T16:02:31.283" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T16:02:31.283" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T16:02:31.283" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T16:02:34.385" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T16:02:34.385" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T16:02:34.385" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T16:02:37.481" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T16:02:37.481" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T16:02:37.481" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T16:02:40.576" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T16:02:40.576" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T16:02:40.576" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T16:02:43.664" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T16:02:43.664" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T16:02:43.664" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T16:02:46.763" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T16:02:46.763" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T16:02:46.763" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T16:02:49.856" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T16:02:49.856" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T16:02:49.856" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T16:02:52.950" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T16:02:52.950" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T16:02:52.950" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T16:02:56.046" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T16:02:56.046" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T16:02:56.046" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T16:02:59.143" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T16:02:59.143" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T16:02:59.143" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T16:03:02.238" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T16:03:02.238" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T16:03:02.238" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T16:03:05.339" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T16:03:05.339" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T16:03:05.339" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T16:03:08.433" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T16:03:08.433" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T16:03:08.433" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T16:03:11.523" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T16:03:11.523" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T16:03:11.523" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T16:03:14.615" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T16:03:14.616" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T16:03:14.616" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T16:03:17.707" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T16:03:17.707" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T16:03:17.707" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T16:03:20.825" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T16:03:20.825" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T16:03:20.825" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T16:03:23.923" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T16:03:23.923" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T16:03:23.923" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T16:03:27.019" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T16:03:27.019" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T16:03:27.019" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T16:03:30.112" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T16:03:30.112" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T16:03:30.112" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T16:03:33.208" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T16:03:33.208" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T16:03:33.208" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T16:03:36.305" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T16:03:36.305" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T16:03:36.305" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T16:03:39.395" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T16:03:39.395" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T16:03:39.395" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T16:03:42.493" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T16:03:42.493" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T16:03:42.493" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T16:03:45.589" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T16:03:45.589" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T16:03:45.589" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T16:03:48.689" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T16:03:48.689" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T16:03:48.689" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T16:03:51.785" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T16:03:51.785" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T16:03:51.785" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T16:03:54.877" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T16:03:54.877" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T16:03:54.877" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T16:03:57.973" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T16:03:57.973" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T16:03:57.973" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T16:04:01.066" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T16:04:01.066" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T16:04:01.066" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T16:04:04.160" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T16:04:04.160" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T16:04:04.160" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T16:04:07.253" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T16:04:07.253" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T16:04:07.253" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T16:04:10.347" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T16:04:10.347" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T16:04:10.347" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T16:04:13.440" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T16:04:13.440" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T16:04:13.440" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T16:04:16.544" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T16:04:16.544" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T16:04:16.544" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T16:04:19.639" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T16:04:19.639" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T16:04:19.639" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T16:04:22.734" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T16:04:22.734" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T16:04:22.734" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T16:04:25.825" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T16:04:25.825" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T16:04:25.825" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T16:04:28.926" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T16:04:28.926" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T16:04:28.926" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T16:04:32.019" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T16:04:32.019" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T16:04:32.019" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
