time="2024-03-04T12:21:12.213" level=info msg="Starting kbench..."
time="2024-03-04T12:21:12.221" level=info msg="Created a new Pod manager."
time="2024-03-04T12:21:12.227" level=warning msg="Fail to create namespace kbench-pod-namespace, namespaces \"kbench-pod-namespace\" already exists"
time="2024-03-04T12:36:04.560" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:36:04.560" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:36:04.560" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:36:07.652" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:36:07.652" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:36:07.652" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:36:10.761" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:36:10.761" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:36:10.761" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:36:13.854" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:36:13.854" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:36:13.854" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:36:16.951" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:36:16.951" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:36:16.951" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:36:20.048" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:36:20.048" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:36:20.048" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:36:23.136" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:36:23.136" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:36:23.136" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:36:26.231" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:36:26.231" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:36:26.231" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:36:29.325" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:36:29.325" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:36:29.325" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:36:32.421" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:36:32.421" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:36:32.421" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:36:35.518" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:36:35.519" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:36:35.519" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:36:38.627" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:36:38.627" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:36:38.627" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:36:41.730" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:36:41.730" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:36:41.730" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:36:44.826" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:36:44.826" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:36:44.826" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:36:47.922" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:36:47.922" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:36:47.922" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:36:51.018" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:36:51.018" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:36:51.018" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:36:54.113" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:36:54.113" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:36:54.113" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:36:57.208" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:36:57.208" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:36:57.208" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:37:00.303" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:37:00.303" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:37:00.303" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:37:03.392" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:37:03.392" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:37:03.392" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:37:06.500" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:37:06.500" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:37:06.500" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:37:09.598" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:37:09.598" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:37:09.598" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:37:12.691" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:37:12.691" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:37:12.691" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:37:15.785" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:37:15.785" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:37:15.785" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:37:18.880" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:37:18.880" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:37:18.880" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:37:21.975" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:37:21.975" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:37:21.975" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:37:25.073" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:37:25.073" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:37:25.073" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:37:28.171" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:37:28.171" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:37:28.171" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:37:31.279" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:37:31.279" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:37:31.279" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:37:34.372" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:37:34.372" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:37:34.372" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:37:37.465" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:37:37.465" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:37:37.465" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:37:40.559" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:37:40.559" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:37:40.559" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:37:43.655" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:37:43.655" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:37:43.655" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:37:46.744" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:37:46.744" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:37:46.744" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:37:49.834" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:37:49.834" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:37:49.834" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:37:52.933" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:37:52.933" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:37:52.933" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:37:56.037" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:37:56.037" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:37:56.037" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:37:59.133" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:37:59.133" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:37:59.133" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:38:02.228" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:38:02.228" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:38:02.228" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:38:05.319" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:38:05.319" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:38:05.319" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:38:08.413" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:38:08.413" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:38:08.413" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:38:11.508" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:38:11.508" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:38:11.508" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:38:14.608" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:38:14.608" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:38:14.608" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:38:17.700" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:38:17.700" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:38:17.700" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:38:20.796" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:38:20.796" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:38:20.796" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:38:23.888" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:38:23.888" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:38:23.888" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:38:26.983" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:38:26.983" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:38:26.983" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:38:30.080" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:38:30.080" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:38:30.080" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:38:33.173" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:38:33.173" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:38:33.173" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:38:36.268" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:38:36.268" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:38:36.268" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:38:39.360" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:38:39.360" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:38:39.360" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:38:42.455" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:38:42.456" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:38:42.456" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:38:45.550" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:38:45.550" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:38:45.550" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:38:48.647" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:38:48.647" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:38:48.647" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:38:51.743" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:38:51.743" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:38:51.743" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:38:54.841" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:38:54.841" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:38:54.841" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:38:57.940" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:38:57.949" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:38:57.949" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:39:01.042" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:39:01.042" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:39:01.042" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:39:04.136" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:39:04.136" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:39:04.136" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:39:07.235" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:39:07.235" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:39:07.235" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:39:10.346" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:39:10.346" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:39:10.346" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:39:13.442" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:39:13.446" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:39:13.446" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:39:16.540" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:39:16.540" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:39:16.540" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:39:19.636" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:39:19.636" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:39:19.636" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:39:22.729" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:39:22.729" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:39:22.729" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:39:25.825" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:39:25.825" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:39:25.825" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:39:28.919" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:39:28.919" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:39:28.919" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:39:32.015" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:39:32.015" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:39:32.015" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:39:35.111" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:39:35.111" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:39:35.111" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:39:38.207" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:39:38.207" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:39:38.207" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:39:41.299" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:39:41.299" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:39:41.299" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:39:44.390" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:39:44.390" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:39:44.390" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:39:47.486" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:39:47.486" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:39:47.486" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:39:50.576" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:39:50.577" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:39:50.577" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:39:53.670" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:39:53.670" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:39:53.670" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
