time="2024-03-08T11:56:10.277" level=info msg="Starting kbench..."
time="2024-03-08T11:56:10.279" level=info msg="Created a new Pod manager."
time="2024-03-08T11:56:10.288" level=warning msg="Fail to create namespace kbench-pod-namespace, namespaces \"kbench-pod-namespace\" already exists"
time="2024-03-08T12:11:20.368" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:11:20.368" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:11:20.368" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:11:23.477" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:11:23.477" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:11:23.477" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:11:26.589" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:11:26.589" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:11:26.589" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:11:29.699" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:11:29.699" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:11:29.699" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:11:32.815" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:11:32.815" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:11:32.815" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:11:35.915" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:11:35.915" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:11:35.915" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:11:39.027" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:11:39.027" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:11:39.027" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:11:42.145" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:11:42.145" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:11:42.145" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:11:45.252" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:11:45.252" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:11:45.252" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:11:48.357" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:11:48.357" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:11:48.357" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:11:51.475" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:11:51.475" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:11:51.475" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:11:54.579" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:11:54.579" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:11:54.579" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:11:57.689" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:11:57.689" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:11:57.689" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:12:00.796" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:12:00.796" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:12:00.796" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:12:03.901" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:12:03.901" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:12:03.901" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:12:07.022" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:12:07.022" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:12:07.022" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:12:10.130" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:12:10.130" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:12:10.130" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:12:13.243" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:12:13.243" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:12:13.243" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:12:16.354" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:12:16.355" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:12:16.355" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:12:19.465" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:12:19.465" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:12:19.465" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:12:22.579" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:12:22.579" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:12:22.579" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:12:25.690" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:12:25.690" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:12:25.690" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:12:28.805" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:12:28.805" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:12:28.805" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:12:31.923" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:12:31.923" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:12:31.923" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:12:35.032" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:12:35.032" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:12:35.032" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:12:38.145" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:12:38.145" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:12:38.145" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:12:41.256" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:12:41.256" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:12:41.256" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:12:44.373" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:12:44.373" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:12:44.373" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:12:47.487" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:12:47.487" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:12:47.487" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:12:50.599" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:12:50.599" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:12:50.599" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:12:53.709" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:12:53.709" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:12:53.709" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:12:56.832" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:12:56.832" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:12:56.832" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:12:59.939" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:12:59.939" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:12:59.939" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:13:03.045" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:13:03.045" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:13:03.045" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:13:06.163" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:13:06.163" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:13:06.163" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:13:09.276" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:13:09.276" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:13:09.276" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:13:12.395" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:13:12.395" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:13:12.395" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:13:15.502" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:13:15.502" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:13:15.502" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:13:18.625" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:13:18.625" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:13:18.625" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:13:21.734" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:13:21.734" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:13:21.734" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:13:24.850" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:13:24.850" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:13:24.850" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:13:27.959" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:13:27.959" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:13:27.959" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:13:31.073" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:13:31.073" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:13:31.073" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:13:34.184" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:13:34.185" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:13:34.185" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:13:37.292" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:13:37.292" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:13:37.292" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:13:40.403" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:13:40.403" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:13:40.403" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:13:43.511" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:13:43.511" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:13:43.511" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:13:46.623" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:13:46.623" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:13:46.623" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:13:49.734" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:13:49.734" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:13:49.734" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:13:52.846" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:13:52.846" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:13:52.846" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:13:55.955" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:13:55.955" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:13:55.955" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:13:59.088" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:13:59.088" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:13:59.088" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:14:02.200" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:14:02.200" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:14:02.200" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:14:05.312" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:14:05.312" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:14:05.312" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:14:08.429" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:14:08.429" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:14:08.429" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:14:11.536" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:14:11.536" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:14:11.536" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:14:14.644" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:14:14.645" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:14:14.645" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:14:17.760" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:14:17.760" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:14:17.760" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:14:20.863" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:14:20.863" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:14:20.863" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:14:23.975" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:14:23.975" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:14:23.975" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:14:27.083" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:14:27.083" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:14:27.083" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:14:30.193" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:14:30.193" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:14:30.193" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:14:33.304" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:14:33.304" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:14:33.304" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:14:36.413" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:14:36.413" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:14:36.413" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:14:39.537" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:14:39.537" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:14:39.537" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:14:42.646" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:14:42.646" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:14:42.646" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:14:45.759" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:14:45.759" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:14:45.759" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:14:48.871" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:14:48.871" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:14:48.871" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:14:51.998" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:14:51.998" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:14:51.998" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:14:55.106" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:14:55.106" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:14:55.106" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:14:58.220" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:14:58.220" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:14:58.220" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:15:01.332" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:15:01.332" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:15:01.332" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:15:04.442" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:15:04.442" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:15:04.442" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:15:07.549" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:15:07.549" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:15:07.549" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:15:10.657" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:15:10.657" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:15:10.657" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
