time="2024-03-21T05:35:27.017" level=info msg="Starting kbench..."
time="2024-03-21T05:35:27.019" level=info msg="Created a new Pod manager."
time="2024-03-21T05:35:27.037" level=warning msg="Fail to create namespace kbench-pod-namespace, namespaces \"kbench-pod-namespace\" already exists"
time="2024-03-21T05:49:25.360" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T05:49:25.361" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T05:49:25.361" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T05:49:28.485" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T05:49:28.485" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T05:49:28.485" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T05:49:31.625" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T05:49:31.625" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T05:49:31.625" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T05:49:34.743" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T05:49:34.743" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T05:49:34.743" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T05:49:37.863" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T05:49:37.863" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T05:49:37.863" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T05:49:40.984" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T05:49:40.984" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T05:49:40.984" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T05:49:44.114" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T05:49:44.114" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T05:49:44.114" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T05:49:47.226" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T05:49:47.226" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T05:49:47.226" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T05:49:50.356" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T05:49:50.357" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T05:49:50.357" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T05:49:53.477" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T05:49:53.477" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T05:49:53.477" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T05:49:56.596" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T05:49:56.596" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T05:49:56.596" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T05:49:59.727" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T05:49:59.727" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T05:49:59.727" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T05:50:02.861" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T05:50:02.861" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T05:50:02.861" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T05:50:05.979" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T05:50:05.979" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T05:50:05.979" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T05:50:09.098" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T05:50:09.098" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T05:50:09.098" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T05:50:12.228" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T05:50:12.229" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T05:50:12.229" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T05:50:15.346" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T05:50:15.346" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T05:50:15.347" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T05:50:18.471" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T05:50:18.471" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T05:50:18.471" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T05:50:21.609" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T05:50:21.609" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T05:50:21.609" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T05:50:24.737" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T05:50:24.737" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T05:50:24.737" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T05:50:27.851" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T05:50:27.851" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T05:50:27.851" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T05:50:30.977" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T05:50:30.977" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T05:50:30.977" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T05:50:34.098" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T05:50:34.098" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T05:50:34.098" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T05:50:37.237" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T05:50:37.237" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T05:50:37.237" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T05:50:40.375" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T05:50:40.375" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T05:50:40.375" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T05:50:43.498" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T05:50:43.498" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T05:50:43.498" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T05:50:46.618" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T05:50:46.618" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T05:50:46.618" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T05:50:49.740" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T05:50:49.740" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T05:50:49.740" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T05:50:52.852" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T05:50:52.852" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T05:50:52.852" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T05:50:55.978" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T05:50:55.978" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T05:50:55.978" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T05:50:59.110" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T05:50:59.110" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T05:50:59.110" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T05:51:02.239" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T05:51:02.239" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T05:51:02.239" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T05:51:05.363" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T05:51:05.363" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T05:51:05.363" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T05:51:08.487" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T05:51:08.487" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T05:51:08.487" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T05:51:11.641" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T05:51:11.641" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T05:51:11.641" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T05:51:14.759" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T05:51:14.759" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T05:51:14.759" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T05:51:17.871" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T05:51:17.871" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T05:51:17.871" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T05:51:21.000" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T05:51:21.000" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T05:51:21.000" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T05:51:24.115" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T05:51:24.115" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T05:51:24.115" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T05:51:27.238" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T05:51:27.238" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T05:51:27.238" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T05:51:30.362" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T05:51:30.363" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T05:51:30.363" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T05:51:33.478" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T05:51:33.478" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T05:51:33.478" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T05:51:36.594" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T05:51:36.594" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T05:51:36.594" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T05:51:39.726" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T05:51:39.726" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T05:51:39.726" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T05:51:42.839" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T05:51:42.839" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T05:51:42.839" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T05:51:45.956" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T05:51:45.956" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T05:51:45.956" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T05:51:49.075" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T05:51:49.075" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T05:51:49.075" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T05:51:52.220" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T05:51:52.221" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T05:51:52.221" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T05:51:55.347" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T05:51:55.347" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T05:51:55.347" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T05:51:58.472" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T05:51:58.472" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T05:51:58.472" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T05:52:01.590" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T05:52:01.591" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T05:52:01.591" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T05:52:04.711" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T05:52:04.711" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T05:52:04.711" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T05:52:07.826" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T05:52:07.826" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T05:52:07.826" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T05:52:10.945" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T05:52:10.945" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T05:52:10.945" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T05:52:14.065" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T05:52:14.065" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T05:52:14.065" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T05:52:17.193" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T05:52:17.194" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T05:52:17.194" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T05:52:20.320" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T05:52:20.320" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T05:52:20.320" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T05:52:23.454" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T05:52:23.455" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T05:52:23.455" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T05:52:26.573" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T05:52:26.573" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T05:52:26.573" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T05:52:29.695" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T05:52:29.695" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T05:52:29.695" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T05:52:32.817" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T05:52:32.817" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T05:52:32.817" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T05:52:35.956" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T05:52:35.956" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T05:52:35.956" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T05:52:39.094" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T05:52:39.095" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T05:52:39.095" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T05:52:42.215" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T05:52:42.215" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T05:52:42.215" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T05:52:45.332" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T05:52:45.332" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T05:52:45.332" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T05:52:48.448" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T05:52:48.449" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T05:52:48.449" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T05:52:51.582" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T05:52:51.582" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T05:52:51.582" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T05:52:54.706" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T05:52:54.707" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T05:52:54.707" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T05:52:57.814" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T05:52:57.814" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T05:52:57.814" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T05:53:00.940" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T05:53:00.940" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T05:53:00.940" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T05:53:04.067" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T05:53:04.067" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T05:53:04.067" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T05:53:07.188" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T05:53:07.188" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T05:53:07.188" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T05:53:10.317" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T05:53:10.317" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T05:53:10.317" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T05:53:13.449" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T05:53:13.449" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T05:53:13.449" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T05:53:16.564" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T05:53:16.564" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T05:53:16.564" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
